,id,neighbourhood_cleansed,room_type,accommodates,bathrooms,bedrooms,price,minimum_nights,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_value
14076,3468942,Upper West Side,Entire home/apt,2,1.0,0.0,199.0,30,338,11,90.0,10.0,9.0
14077,3270009,Bedford-Stuyvesant,Entire home/apt,4,1.0,1.0,68.0,30,222,14,96.0,10.0,9.0
14078,6301965,SoHo,Entire home/apt,4,2.0,2.0,16.0,3,0,3,100.0,10.0,10.0
14079,6094708,Lower East Side,Entire home/apt,2,1.0,1.0,85.0,1,0,0,,,
14080,6027345,Bedford-Stuyvesant,Private room,2,1.5,1.0,65.0,2,263,270,95.0,10.0,10.0
14081,6013186,Bedford-Stuyvesant,Entire home/apt,2,1.0,1.0,109.0,3,224,69,96.0,10.0,10.0
14082,5749147,Tremont,Private room,1,1.0,1.0,30.0,3,0,11,91.0,10.0,10.0
14083,5709013,East Harlem,Entire home/apt,4,1.0,1.0,138.0,5,123,37,86.0,9.0,9.0
14084,5706280,Upper East Side,Entire home/apt,3,1.0,2.0,133.0,30,281,3,100.0,10.0,9.0
14085,5604005,Nolita,Entire home/apt,4,2.0,2.0,400.0,2,251,94,94.0,10.0,10.0
14086,5353815,Flatbush,Entire home/apt,2,1.0,1.0,95.0,3,0,0,,,
14087,5181492,Bushwick,Private room,1,1.0,1.0,65.0,5,88,20,100.0,10.0,10.0
14088,4978607,Upper West Side,Entire home/apt,2,1.0,0.0,150.0,7,2,10,94.0,10.0,9.0
14089,4941771,Prospect Heights,Entire home/apt,2,1.0,0.0,125.0,2,0,34,95.0,10.0,9.0
14090,27561675,Upper West Side,Entire home/apt,5,1.0,3.0,315.0,30,184,14,91.0,9.0,9.0
14091,27521147,Murray Hill,Entire home/apt,6,2.0,3.0,799.0,5,364,3,90.0,9.0,9.0
14092,25545677,Prospect Heights,Entire home/apt,4,1.0,0.0,250.0,2,342,20,83.0,8.0,8.0
14093,25538397,Long Island City,Entire home/apt,5,1.0,3.0,189.0,1,335,36,94.0,10.0,9.0
14094,25447407,Chelsea,Entire home/apt,2,1.0,1.0,217.0,29,155,1,100.0,10.0,10.0
14095,25443321,Midtown,Entire home/apt,3,1.0,1.0,225.0,30,365,1,60.0,6.0,6.0
14096,25262112,East Village,Entire home/apt,3,1.0,2.0,62.0,4,1,4,100.0,10.0,10.0
14097,25165611,Bedford-Stuyvesant,Private room,1,1.0,1.0,45.0,1,157,33,96.0,10.0,10.0
14098,25054951,Upper West Side,Entire home/apt,5,2.0,2.0,225.0,59,173,0,,,
14099,24987915,East Harlem,Entire home/apt,4,1.0,1.0,180.0,5,2,12,95.0,10.0,10.0
14100,24885241,Upper West Side,Entire home/apt,5,2.0,2.0,300.0,30,328,0,,,
14101,24806219,Upper West Side,Private room,1,1.0,1.0,72.0,2,307,18,88.0,9.0,9.0
14102,24727745,Murray Hill,Private room,2,1.0,1.0,120.0,4,0,3,100.0,10.0,10.0
14103,24677845,Bedford-Stuyvesant,Private room,2,1.0,1.0,80.0,6,0,1,100.0,10.0,10.0
14104,24630495,Upper West Side,Entire home/apt,2,1.0,1.0,180.0,8,12,4,100.0,10.0,10.0
14105,24372429,Bushwick,Entire home/apt,5,1.0,2.0,99.0,2,80,60,100.0,10.0,10.0
14106,24300863,Greenwich Village,Entire home/apt,3,1.0,1.0,250.0,2,24,23,97.0,10.0,9.0
14107,24285110,Rego Park,Entire home/apt,13,2.0,4.0,288.0,3,169,13,89.0,10.0,9.0
14108,24258565,Nolita,Entire home/apt,2,1.0,1.0,200.0,2,5,19,94.0,9.0,9.0
14109,24136557,East Village,Entire home/apt,5,1.0,2.0,500.0,4,177,6,97.0,10.0,9.0
14110,23921460,Flushing,Private room,1,1.5,1.0,40.0,30,338,1,100.0,10.0,10.0
14111,23713825,East Harlem,Private room,2,1.0,1.0,80.0,5,172,44,100.0,10.0,10.0
14112,23629364,Midtown,Private room,4,1.0,1.0,187.0,3,9,12,100.0,10.0,10.0
14113,23593409,Bedford-Stuyvesant,Entire home/apt,2,1.0,1.0,112.0,3,31,35,99.0,10.0,10.0
14114,23574142,Laurelton,Private room,2,1.5,1.0,65.0,1,0,119,96.0,10.0,10.0
14115,23264421,Murray Hill,Entire home/apt,2,1.0,1.0,312.0,30,330,0,,,
14116,23122670,Prospect Heights,Entire home/apt,2,1.0,1.0,75.0,2,0,6,97.0,10.0,10.0
14117,23106431,Bedford-Stuyvesant,Private room,2,1.0,1.0,62.0,1,261,13,91.0,9.0,9.0
14118,23092112,Flatbush,Entire home/apt,2,1.0,0.0,90.0,30,277,4,93.0,8.0,9.0
14119,23052964,Bushwick,Private room,4,1.5,1.0,55.0,1,168,4,100.0,10.0,10.0
14120,23001670,Bedford-Stuyvesant,Entire home/apt,6,1.5,2.0,162.0,2,286,64,93.0,10.0,9.0
14121,22878805,Upper East Side,Entire home/apt,2,1.0,0.0,169.0,6,91,59,99.0,10.0,10.0
14122,22815191,Inwood,Private room,2,1.0,1.0,55.0,1,35,22,97.0,10.0,10.0
14123,22794719,Norwood,Private room,2,1.0,1.0,50.0,5,358,3,80.0,9.0,10.0
14124,22734359,Flatlands,Private room,5,1.0,1.0,59.0,1,0,6,100.0,10.0,9.0
14125,22451798,Bedford-Stuyvesant,Entire home/apt,2,1.0,1.0,75.0,3,267,78,98.0,10.0,10.0
14126,22429595,Red Hook,Shared room,1,1.0,1.0,30.0,1,0,1,100.0,10.0,8.0
14127,22377515,Hell's Kitchen,Entire home/apt,3,1.0,0.0,400.0,2,191,18,93.0,9.0,10.0
14128,22374799,Flatlands,Entire home/apt,6,1.0,2.0,125.0,1,361,21,98.0,10.0,10.0
14129,22360787,Sunset Park,Private room,2,1.0,1.0,80.0,1,0,0,,,
14130,22339430,Bushwick,Private room,4,2.0,1.0,75.0,2,354,39,87.0,9.0,9.0
14131,22282585,East Harlem,Entire home/apt,4,1.0,0.0,110.0,1,9,59,93.0,10.0,9.0
14132,22205277,Hell's Kitchen,Shared room,2,1.0,1.0,70.0,4,0,1,100.0,10.0,10.0
14133,22186114,Bushwick,Private room,2,1.0,1.0,75.0,1,0,2,80.0,9.0,9.0
14134,22123573,Bedford-Stuyvesant,Entire home/apt,6,2.5,3.0,350.0,3,309,34,98.0,10.0,10.0
14135,22102113,Astoria,Private room,1,1.0,1.0,55.0,7,337,5,100.0,10.0,10.0
14136,34197959,Norwood,Private room,2,1.0,1.0,47.0,5,132,0,,,
14137,11097962,East Harlem,Entire home/apt,3,1.0,1.0,110.0,1,0,207,90.0,9.0,9.0
14138,33431709,East Harlem,Shared room,1,1.0,1.0,45.0,1,88,5,100.0,10.0,10.0
14139,33422134,East Harlem,Entire home/apt,2,1.0,1.0,120.0,90,184,0,,,
14140,33330019,Tribeca,Entire home/apt,6,2.5,3.0,,1,27,0,,,
14141,33226517,East Harlem,Private room,2,1.0,1.0,90.0,5,36,1,100.0,10.0,10.0
14142,33226326,Chelsea,Entire home/apt,1,1.0,1.0,140.0,120,232,0,,,
14143,33138874,Soundview,Entire home/apt,5,1.0,2.0,103.0,2,92,9,96.0,10.0,10.0
14144,23903960,Hell's Kitchen,Entire home/apt,6,1.5,2.0,300.0,1,18,105,95.0,10.0,9.0
14145,23839939,Chelsea,Entire home/apt,5,1.0,1.0,199.0,3,266,28,87.0,9.0,9.0
14146,23715915,Murray Hill,Entire home/apt,4,2.0,2.0,300.0,30,365,0,,,
14147,23652157,Upper East Side,Private room,2,1.0,1.0,115.0,1,76,61,88.0,9.0,9.0
14148,23586315,Roosevelt Island,Entire home/apt,6,2.0,3.0,130.0,2,273,3,100.0,10.0,10.0
14149,22064262,Murray Hill,Entire home/apt,2,1.0,0.0,150.0,30,339,5,96.0,10.0,9.0
14150,22055300,Elmhurst,Shared room,2,1.0,1.0,40.0,1,0,4,95.0,10.0,10.0
14151,22016391,Bushwick,Private room,1,1.0,1.0,49.0,4,0,3,20.0,2.0,2.0
14152,22014840,Roosevelt Island,Private room,2,1.0,1.0,70.0,2,0,2,90.0,10.0,10.0
14153,21990254,Cypress Hills,Shared room,4,1.0,1.0,49.0,2,28,28,91.0,10.0,10.0
14154,21966758,East Harlem,Entire home/apt,6,2.5,4.0,161.0,3,0,3,100.0,9.0,10.0
14155,21868933,Gramercy,Entire home/apt,3,1.0,0.0,245.0,4,9,11,96.0,10.0,9.0
14156,21715410,Flushing,Entire home/apt,3,1.0,1.0,95.0,30,256,0,,,
14157,21713419,Chelsea,Entire home/apt,4,2.0,2.0,400.0,3,0,21,90.0,10.0,9.0
14158,21624828,Inwood,Private room,2,1.0,1.0,47.0,2,0,3,100.0,10.0,10.0
14159,21413190,Upper West Side,Private room,2,1.0,1.0,150.0,300,365,2,90.0,10.0,10.0
14160,21392504,Bedford-Stuyvesant,Private room,2,2.0,1.0,44.0,1,5,80,98.0,10.0,10.0
14161,21280280,Flushing,Private room,1,1.0,1.0,40.0,2,350,23,95.0,10.0,10.0
14162,21276361,SoHo,Entire home/apt,2,1.0,1.0,200.0,2,0,0,,,
14163,21239255,Bedford-Stuyvesant,Entire home/apt,3,1.5,1.0,225.0,2,0,19,98.0,10.0,10.0
14164,21233255,Lower East Side,Private room,2,1.0,1.0,60.0,3,0,10,82.0,9.0,8.0
14165,21231068,East Village,Private room,1,1.0,1.0,110.0,4,104,16,100.0,10.0,10.0
14166,21109039,Flushing,Entire home/apt,4,1.0,2.0,110.0,30,237,5,96.0,10.0,10.0
14167,21057716,Bedford-Stuyvesant,Entire home/apt,4,1.5,2.0,165.0,3,92,10,88.0,9.0,9.0
14168,21055153,Midtown,Entire home/apt,2,1.0,1.0,225.0,5,0,30,98.0,10.0,10.0
14169,20996474,Bedford-Stuyvesant,Entire home/apt,6,1.5,2.0,124.0,2,281,81,95.0,10.0,9.0
14170,20983421,Prospect Heights,Private room,1,1.0,1.0,45.0,2,0,1,,,
14171,20970422,Bushwick,Private room,1,1.0,1.0,45.0,3,331,68,99.0,10.0,10.0
14172,20966516,Greenwich Village,Entire home/apt,2,1.0,1.0,235.0,3,0,6,97.0,10.0,10.0
14173,20861411,East Village,Private room,2,1.5,1.0,150.0,3,88,89,96.0,10.0,9.0
14174,20857108,Murray Hill,Entire home/apt,3,1.0,1.0,175.0,30,365,1,100.0,10.0,10.0
14175,20729174,East Flatbush,Entire home/apt,6,1.0,3.0,95.0,4,96,46,95.0,10.0,10.0
14176,20678183,East Harlem,Private room,3,1.0,1.0,100.0,3,55,59,97.0,10.0,10.0
14177,20645320,Upper West Side,Entire home/apt,4,1.0,1.0,229.0,30,364,0,,,
14178,20622825,Bushwick,Private room,2,1.0,1.0,90.0,1,0,0,,,
14179,20590599,Murray Hill,Entire home/apt,5,1.0,2.0,190.0,30,343,0,,,
14180,20590523,Lower East Side,Entire home/apt,2,1.0,1.0,150.0,3,0,26,99.0,10.0,10.0
14181,20400190,Elmhurst,Entire home/apt,2,1.0,1.0,120.0,6,0,8,91.0,10.0,9.0
14182,20395737,Bedford-Stuyvesant,Entire home/apt,6,1.0,3.0,170.0,5,252,53,90.0,9.0,9.0
14183,20326252,St. Albans,Entire home/apt,4,1.0,1.0,80.0,1,77,90,93.0,10.0,10.0
14184,20308927,Park Slope,Entire home/apt,6,3.0,3.0,400.0,2,18,7,89.0,9.0,9.0
14185,20245577,Upper West Side,Private room,1,1.0,1.0,115.0,1,20,11,94.0,10.0,9.0
14186,20202971,Murray Hill,Entire home/apt,3,1.0,1.0,175.0,30,365,2,100.0,10.0,10.0
14187,20139305,Prospect Heights,Entire home/apt,2,1.0,1.0,121.0,4,0,20,92.0,10.0,9.0
14188,20026998,Bedford-Stuyvesant,Entire home/apt,4,1.0,1.0,200.0,2,247,31,95.0,10.0,9.0
14189,19984688,Astoria,Entire home/apt,6,1.0,3.0,325.0,2,257,59,98.0,10.0,10.0
14190,19943440,West Village,Entire home/apt,4,2.0,2.0,599.0,1,0,0,,,
14191,19940670,SoHo,Entire home/apt,5,1.0,2.0,320.0,2,128,105,95.0,10.0,10.0
14192,29970723,Bushwick,Private room,2,1.5,1.0,42.0,1,0,2,100.0,10.0,10.0
14193,29931976,Hell's Kitchen,Private room,4,1.0,1.0,199.0,1,358,18,84.0,8.0,8.0
14194,29923555,Midtown,Private room,4,1.0,1.0,746.0,2,0,0,,,
14195,29902232,Cypress Hills,Entire home/apt,2,1.0,1.0,75.0,3,123,9,91.0,10.0,9.0
14196,29881620,Midtown,Private room,2,1.0,0.0,375.0,1,0,0,,,
14197,29879085,East Village,Entire home/apt,4,1.0,0.0,190.0,3,97,6,93.0,9.0,9.0
14198,29733220,Upper East Side,Private room,2,1.0,1.0,275.0,1,0,0,,,
14199,29655330,Midtown,Private room,4,2.0,1.0,250.0,4,5,1,100.0,10.0,10.0
14200,29611144,Hell's Kitchen,Private room,2,2.0,1.0,99.0,7,347,1,100.0,10.0,10.0
14201,29455519,Bull's Head,Private room,2,1.0,1.0,80.0,1,363,15,99.0,10.0,10.0
14202,29393457,South Beach,Private room,4,1.0,2.0,100.0,2,78,2,100.0,10.0,10.0
14203,29346050,Park Slope,Entire home/apt,6,1.0,3.0,179.0,2,3,21,97.0,10.0,10.0
14204,29237220,West Village,Entire home/apt,4,2.0,2.0,600.0,3,0,7,100.0,10.0,9.0
14205,29146373,Bedford-Stuyvesant,Private room,3,1.0,1.0,75.0,2,274,12,98.0,10.0,10.0
14206,13167621,Upper West Side,Private room,1,1.0,1.0,65.0,7,0,0,,,
14207,13128992,Upper East Side,Entire home/apt,2,1.0,2.0,200.0,15,0,0,,,
14208,13114072,Midtown,Entire home/apt,3,1.0,1.0,269.0,30,365,1,80.0,6.0,6.0
14209,13113906,Park Slope,Private room,2,1.0,1.0,109.0,3,191,64,96.0,10.0,10.0
14210,13084346,Park Slope,Entire home/apt,2,1.0,1.0,65.0,8,0,1,100.0,10.0,10.0
14211,13076852,Bedford-Stuyvesant,Private room,2,1.0,1.0,140.0,4,89,8,97.0,10.0,10.0
14212,13065655,Astoria,Entire home/apt,2,1.0,1.0,110.0,21,0,0,,,
14213,12976191,Midtown,Entire home/apt,6,1.0,1.0,299.0,1,288,138,91.0,9.0,9.0
14214,12856720,Long Island City,Private room,2,1.0,1.0,60.0,1,247,34,89.0,9.0,9.0
14215,12806016,Flatbush,Entire home/apt,5,1.0,2.0,175.0,2,179,90,100.0,10.0,10.0
14216,12428887,Lower East Side,Entire home/apt,4,1.0,1.0,160.0,30,278,11,87.0,10.0,9.0
14217,12380717,Upper East Side,Entire home/apt,2,1.0,1.0,115.0,2,0,7,100.0,10.0,10.0
14218,12269953,Bushwick,Private room,2,1.0,1.0,50.0,7,0,2,100.0,10.0,10.0
14219,12243598,Sunset Park,Entire home/apt,4,1.0,2.0,150.0,3,248,16,97.0,10.0,10.0
14220,11961053,Red Hook,Private room,2,1.0,1.0,85.0,2,54,59,99.0,10.0,10.0
14221,11939910,East Harlem,Private room,1,1.0,1.0,60.0,8,0,6,90.0,9.0,9.0
14222,11890279,Flatiron District,Entire home/apt,8,2.0,3.0,650.0,5,309,41,91.0,9.0,9.0
14223,11867573,East Harlem,Entire home/apt,2,1.0,0.0,100.0,4,0,0,,,
14224,3971526,Flatbush,Private room,2,1.0,1.0,65.0,1,0,0,,,
14225,3963137,Bedford-Stuyvesant,Entire home/apt,7,2.5,3.0,199.0,4,0,9,100.0,10.0,10.0
14226,3944627,Gramercy,Entire home/apt,4,1.0,1.0,200.0,7,35,10,96.0,10.0,10.0
14227,3905849,Gramercy,Entire home/apt,2,1.0,1.0,120.0,10,119,50,95.0,10.0,9.0
14228,3851719,Gramercy,Entire home/apt,2,1.0,1.0,99.0,4,0,26,97.0,10.0,10.0
14229,3840127,Bedford-Stuyvesant,Entire home/apt,3,1.0,2.0,101.0,10,0,16,95.0,10.0,10.0
14230,32923358,Upper West Side,Private room,2,1.0,1.0,175.0,2,62,0,,,
14231,32858018,Bedford-Stuyvesant,Entire home/apt,2,1.0,0.0,90.0,1,95,4,75.0,8.0,8.0
14232,32813805,Sunset Park,Private room,1,1.0,1.0,40.0,1,75,5,96.0,9.0,10.0
14233,32573252,Long Island City,Entire home/apt,2,1.0,1.0,115.0,31,130,0,,,
14234,32541879,Nolita,Entire home/apt,6,1.0,3.0,214.0,30,245,0,,,
14235,32381021,Bushwick,Entire home/apt,4,1.0,0.0,125.0,5,12,1,100.0,10.0,10.0
14236,32223114,Gravesend,Entire home/apt,7,1.0,2.0,130.0,3,18,7,91.0,10.0,9.0
14237,32185458,Bedford-Stuyvesant,Entire home/apt,6,2.0,3.0,195.0,4,274,7,89.0,9.0,10.0
14238,32134477,Hell's Kitchen,Entire home/apt,9,2.0,3.0,428.0,3,139,2,100.0,10.0,10.0
14239,32085492,West Village,Private room,1,1.0,1.0,90.0,1,313,1,100.0,8.0,8.0
14240,32061442,Red Hook,Entire home/apt,3,1.0,1.0,105.0,2,116,3,100.0,10.0,10.0
14241,31980005,Nolita,Entire home/apt,6,1.0,2.0,199.0,30,365,0,,,
14242,31904523,Flushing,Entire home/apt,8,2.0,3.0,388.0,2,0,1,100.0,10.0,10.0
14243,31773898,SoHo,Private room,1,1.0,1.0,80.0,9,230,1,100.0,10.0,8.0
14244,31772667,Bushwick,Private room,4,2.0,1.0,65.0,2,362,11,76.0,8.0,8.0
14245,31490404,Hell's Kitchen,Entire home/apt,4,1.0,1.0,100.0,1,36,10,72.0,8.0,8.0
14246,31468463,Midtown,Entire home/apt,9,1.0,3.0,299.0,3,97,2,100.0,10.0,10.0
14247,31315296,Sunset Park,Private room,2,1.0,1.0,59.0,1,88,8,100.0,10.0,10.0
14248,31269990,Upper West Side,Private room,1,1.0,1.0,110.0,1,33,1,100.0,10.0,8.0
14249,31175570,Bedford-Stuyvesant,Entire home/apt,3,1.0,1.0,90.0,3,96,10,94.0,10.0,10.0
14250,31116450,Murray Hill,Entire home/apt,4,1.0,1.0,200.0,30,337,1,100.0,10.0,10.0
14251,31066679,Bushwick,Private room,2,1.0,1.0,100.0,7,365,1,100.0,10.0,10.0
14252,31052742,Hell's Kitchen,Private room,3,1.0,1.0,140.0,2,2,1,80.0,10.0,6.0
14253,31020399,West Farms,Entire home/apt,4,1.0,2.0,165.0,2,317,4,100.0,10.0,10.0
14254,30932198,SoHo,Entire home/apt,2,1.0,0.0,225.0,2,2,4,100.0,10.0,10.0
14255,30710238,Midtown,Entire home/apt,2,1.0,0.0,697.0,2,0,1,60.0,4.0,10.0
14256,30637957,Midtown,Entire home/apt,3,1.0,0.0,220.0,30,338,0,,,
14257,30561958,Lower East Side,Entire home/apt,2,1.0,0.0,99.0,1,0,3,100.0,10.0,10.0
14258,30505490,Long Island City,Entire home/apt,3,1.0,1.0,200.0,2,55,8,100.0,10.0,10.0
14259,30425766,Bedford-Stuyvesant,Shared room,1,1.5,1.0,30.0,2,154,10,98.0,10.0,10.0
14260,30394423,Chelsea,Entire home/apt,2,1.0,0.0,288.0,30,258,0,,,
14261,30392909,Murray Hill,Entire home/apt,2,1.0,0.0,252.0,30,281,0,,,
14262,30388429,Upper West Side,Entire home/apt,2,1.0,1.0,256.0,30,307,0,,,
14263,30388333,Upper West Side,Entire home/apt,2,1.0,0.0,231.0,30,356,0,,,
14264,30388100,Chelsea,Entire home/apt,2,1.0,0.0,311.0,30,342,0,,,
14265,30340089,East Village,Entire home/apt,6,1.0,2.0,399.0,1,285,3,100.0,10.0,9.0
14266,30316570,Upper East Side,Entire home/apt,4,1.0,2.0,325.0,1,287,30,92.0,9.0,9.0
14267,27601676,Upper West Side,Entire home/apt,5,1.0,3.0,220.0,6,0,0,,,
14268,27545007,East Village,Entire home/apt,8,2.0,4.0,794.0,3,207,22,94.0,9.0,9.0
14269,27543590,East Harlem,Private room,2,1.5,1.0,85.0,1,0,6,88.0,10.0,10.0
14270,27368543,Midtown,Entire home/apt,2,1.0,1.0,230.0,29,338,0,,,
14271,27351337,Park Slope,Entire home/apt,2,1.0,0.0,130.0,2,3,17,99.0,10.0,10.0
14272,27283118,Little Italy,Private room,2,1.0,1.0,126.0,2,249,13,100.0,10.0,10.0
14273,27277107,East Village,Private room,2,1.0,1.0,81.0,5,102,4,95.0,10.0,10.0
14274,27136219,Bushwick,Private room,1,1.0,1.0,35.0,5,0,3,100.0,9.0,10.0
14275,27061785,Gramercy,Private room,1,1.0,1.0,189.0,1,0,1,100.0,10.0,10.0
14276,26984028,Chelsea,Entire home/apt,2,1.0,1.0,220.0,29,277,0,,,
14277,26942420,Hell's Kitchen,Entire home/apt,3,1.0,1.0,175.0,2,0,4,87.0,10.0,9.0
14278,26788754,Bedford-Stuyvesant,Private room,2,1.0,1.0,60.0,20,354,9,89.0,9.0,9.0
14279,26780175,Sunset Park,Entire home/apt,9,2.0,3.0,265.0,2,0,4,95.0,10.0,10.0
14280,26735305,Rego Park,Entire home/apt,4,1.0,1.0,110.0,2,328,12,88.0,10.0,9.0
14281,26532094,Greenwich Village,Entire home/apt,4,1.0,1.0,175.0,3,155,1,100.0,10.0,10.0
14282,26526269,Roosevelt Island,Private room,2,1.0,1.0,99.0,1,0,2,100.0,10.0,10.0
14283,26450833,Chelsea,Entire home/apt,2,1.0,1.0,224.0,29,308,0,,,
14284,26441519,Bushwick,Private room,2,1.5,1.0,40.0,2,111,21,99.0,10.0,10.0
14285,26131873,Hell's Kitchen,Entire home/apt,4,1.0,1.0,199.0,30,215,1,40.0,6.0,4.0
14286,26131794,Murray Hill,Entire home/apt,4,1.0,2.0,175.0,30,246,2,100.0,10.0,10.0
14287,1223755,Bedford-Stuyvesant,Shared room,1,1.0,1.0,35.0,5,0,110,93.0,9.0,9.0
14288,995215,Upper West Side,Entire home/apt,4,1.0,2.0,99.0,30,122,1,100.0,10.0,8.0
14289,860163,East Harlem,Entire home/apt,2,1.0,0.0,125.0,2,165,63,96.0,9.0,10.0
14290,808851,East Harlem,Private room,2,1.0,1.0,95.0,5,152,144,99.0,10.0,10.0
14291,701474,Greenwich Village,Entire home/apt,2,1.0,1.0,147.0,2,244,210,89.0,9.0,9.0
14292,506121,East Village,Private room,1,1.0,1.0,72.0,5,9,438,98.0,10.0,10.0
14293,310796,Upper West Side,Entire home/apt,4,1.0,1.0,109.0,30,251,17,83.0,8.0,7.0
14294,283550,Hell's Kitchen,Entire home/apt,3,1.0,1.0,175.0,3,0,9,96.0,10.0,10.0
14295,250383,Upper East Side,Entire home/apt,3,1.0,1.0,165.0,30,89,0,,,
14296,216015,Nolita,Entire home/apt,2,1.0,1.0,180.0,30,30,217,95.0,10.0,9.0
14297,125053,East Village,Entire home/apt,3,1.0,2.0,395.0,2,184,63,99.0,10.0,9.0
14298,26362,Hell's Kitchen,Private room,1,0.5,1.0,59.0,2,0,327,91.0,9.0,9.0
14299,23135,Carroll Gardens,Entire home/apt,3,1.0,2.0,175.0,2,316,227,93.0,10.0,9.0
14300,12940,Bedford-Stuyvesant,Entire home/apt,2,1.0,1.0,110.0,7,7,57,87.0,9.0,8.0
14301,34344647,Long Island City,Entire home/apt,6,1.0,2.0,155.0,2,48,0,,,
14302,34305085,Upper West Side,Entire home/apt,10,3.0,6.0,589.0,5,77,0,,,
14303,34286050,Upper East Side,Entire home/apt,2,1.0,1.0,180.0,2,48,0,,,
14304,34224276,Bedford-Stuyvesant,Entire home/apt,5,1.0,2.0,250.0,1,0,1,,,
14305,34207635,Chelsea,Private room,1,1.0,0.0,149.0,1,354,0,,,
14306,34187118,Chelsea,Shared room,1,1.0,1.0,45.0,3,363,0,,,
14307,34169212,East Harlem,Private room,1,1.0,1.0,150.0,1,361,0,,,
14308,34096836,Hell's Kitchen,Private room,4,1.0,1.0,430.0,1,343,0,,,
14309,25893224,Sunset Park,Entire home/apt,6,1.0,3.0,90.0,2,110,22,93.0,10.0,9.0
14310,25811825,Hell's Kitchen,Entire home/apt,4,1.0,1.0,250.0,3,47,37,95.0,10.0,10.0
14311,25770425,St. George,Entire home/apt,4,1.0,2.0,97.0,4,201,14,99.0,10.0,10.0
14312,25504104,Bedford-Stuyvesant,Private room,2,1.0,1.0,90.0,1,7,35,90.0,9.0,9.0
14313,25426781,Park Slope,Private room,1,1.0,1.0,75.0,1,42,34,99.0,10.0,10.0
14314,25355282,Bedford-Stuyvesant,Shared room,1,1.5,1.0,30.0,1,0,21,96.0,10.0,10.0
14315,25340524,Gramercy,Entire home/apt,2,1.0,1.0,145.0,2,13,10,100.0,10.0,10.0
14316,25212748,Prospect Heights,Private room,2,1.0,1.0,120.0,1,13,37,100.0,10.0,10.0
14317,24062588,Upper West Side,Entire home/apt,3,1.0,1.0,80.0,3,0,1,100.0,10.0,10.0
14318,24016646,Bedford-Stuyvesant,Entire home/apt,3,1.0,2.0,100.0,3,7,3,100.0,10.0,10.0
14319,23996716,SoHo,Entire home/apt,4,1.0,1.0,200.0,2,28,32,100.0,10.0,10.0
14320,23877625,Bedford-Stuyvesant,Entire home/apt,6,1.0,2.0,169.0,2,269,50,97.0,10.0,9.0
14321,23728069,Flatbush,Entire home/apt,4,1.0,1.0,100.0,4,303,16,93.0,10.0,10.0
14322,23681735,East Village,Entire home/apt,4,1.0,1.0,400.0,4,212,6,100.0,10.0,10.0
14323,23650008,Bedford-Stuyvesant,Private room,2,1.0,1.0,42.0,2,0,8,95.0,10.0,9.0
14324,23554330,Upper East Side,Entire home/apt,2,1.0,0.0,135.0,12,120,4,80.0,9.0,8.0
14325,23496215,Midtown,Entire home/apt,4,1.5,1.0,170.0,4,324,39,85.0,9.0,8.0
14326,23421983,Upper East Side,Private room,2,1.0,1.0,150.0,1,173,43,87.0,9.0,9.0
14327,23377158,Chelsea,Entire home/apt,2,1.0,2.0,229.0,3,9,3,100.0,9.0,9.0
14328,23352462,Gravesend,Private room,2,1.0,1.0,62.0,1,0,0,,,
14329,23235101,Bedford-Stuyvesant,Entire home/apt,4,1.0,2.0,150.0,4,247,37,99.0,10.0,10.0
14330,22929141,Park Slope,Entire home/apt,2,1.0,0.0,150.0,14,0,0,,,
14331,22736194,Flatbush,Private room,1,2.5,1.0,50.0,1,0,0,,,
14332,22687843,Midtown,Entire home/apt,2,1.0,1.0,170.0,30,364,0,,,
14333,22672271,Bedford-Stuyvesant,Private room,1,1.0,1.0,69.0,2,65,15,99.0,10.0,10.0
14334,22466315,Lower East Side,Entire home/apt,3,1.0,0.0,170.0,30,267,4,95.0,10.0,9.0
14335,22376064,Bedford-Stuyvesant,Entire home/apt,4,1.0,1.0,95.0,1,27,32,97.0,10.0,10.0
14336,22309943,Bedford-Stuyvesant,Private room,2,1.0,1.0,59.0,4,67,47,94.0,10.0,9.0
14337,22283652,Chelsea,Entire home/apt,2,1.0,1.0,285.0,3,0,1,100.0,8.0,8.0
14338,22279575,East Flatbush,Private room,2,1.0,1.0,30.0,2,0,48,98.0,10.0,10.0
14339,22099135,Bushwick,Private room,1,1.0,1.0,65.0,5,0,0,,,
14340,22094507,Bedford-Stuyvesant,Private room,2,2.0,1.0,55.0,2,18,2,80.0,9.0,9.0
14341,22076961,East Harlem,Entire home/apt,5,1.0,2.0,132.0,1,16,95,86.0,9.0,8.0
14342,22037644,Upper West Side,Entire home/apt,2,1.0,0.0,110.0,3,1,30,99.0,10.0,10.0
14343,21913782,Midtown,Entire home/apt,5,1.0,2.0,350.0,3,142,11,84.0,9.0,8.0
14344,21899939,Cypress Hills,Entire home/apt,4,1.0,2.0,155.0,3,288,56,94.0,10.0,9.0
14345,21885677,Midtown,Entire home/apt,4,1.0,1.0,200.0,1,291,69,94.0,9.0,9.0
14346,21825923,West Village,Private room,2,1.0,1.0,138.0,2,89,82,95.0,10.0,9.0
14347,21767656,Hell's Kitchen,Entire home/apt,3,1.0,1.0,275.0,4,0,0,,,
